Roll,Sem,SubCode,Credit,Grade,Sub_Type
0501EE19,8,HS441,6,BB,HS Elective
0501EE20,1,CH101,8,BC,CORE
0501EE20,1,CH110,3,AB,CORE
0501EE20,1,EE101,8,BB,CORE
0501EE20,1,HS101,6,AA,CORE
0501EE20,1,MA101,8,CD,CORE
0501EE20,1,ME110,3,AA,CORE
0501EE20,1,ME111,7,BC,CORE
0501EE20,1,PH101,6,CC,CORE
0501EE20,2,CH102,6,BC,CORE
0501EE20,2,CS101,6,BC,CORE
0501EE20,2,CS110,3,CC,CORE
0501EE20,2,EE102,4,BB,CORE
0501EE20,2,MA102,8,BB,CORE
0501EE20,2,ME101,8,CD,CORE
0501EE20,2,PH102,6,CC,CORE
0501EE20,2,PH110,3,BB,CORE
0501EE20,3,CS201,9,AB,CORE
0501EE20,3,EE200,6,AA,CORE
0501EE20,3,EE201,6,AB,CORE
0501EE20,3,EE202,3,AB,CORE
0501EE20,3,EE220,8,BB,CORE
0501EE20,3,HS201,6,AB,HS ELECTIVE
0501EE20,3,MA201,8,BB,CORE
0501EE20,4,EE203,6,BB,CORE
0501EE20,4,EE204,3,BB,CORE
0501EE20,4,EE230,8,AB,CORE
0501EE20,4,EE280,6,AA,CORE
0501EE20,4,EE281,3,CC,CORE
0501EE20,4,HS202,6,AB,HS Elective
0501EE20,4,MA225,8,AB,CORE
0501EE20,4,MA251,6,AB,Elective-Sc.
0501EE20,5,EE310,6,AB,CORE
0501EE20,5,EE311,3,AA,CORE
0501EE20,5,EE320,6,AB,CORE
0501EE20,5,EE331,3,AA,CORE
0501EE20,5,EE350,6,AA,CORE
0501EE20,5,EE370,6,AB,CORE
0501EE20,5,EE371,3,AB,CORE
0501EE20,5,EE380,6,BB,CORE
0501EE20,6,EE304,4,AB,CORE
0501EE20,6,EE321,3,AB,CORE
0501EE20,6,EE322,6,BB,CORE
0501EE20,6,EE340,6,BB,CORE
0501EE20,6,EE351,6,BC,CORE
0501EE20,6,EE360,6,AB,CORE
0501EE20,6,EE361,3,AB,CORE
0501EE20,6,HS331,6,AA,HSS Elective
0501EE20,7,EE400,2,AB,CORE
0501EE20,7,EE410,6,AB,Departmental Elective - I
0501EE20,7,EE430,6,AA,Departmental Elective - II
0501EE20,7,EE480,6,BC,CORE
0501EE20,7,EE481,6,BC,CORE
0501EE20,7,EE482,3,AB,CORE
0501EE20,7,EE498,10,AA,CORE
0501EE20,7,PH401,6,AB,Open Elective - I
0501EE20,8,CE442,6,BC,Open Elective - II
0501EE20,8,EE483,6,BC,Departmental Elective - III
0501EE20,8,EE499,14,AA,CORE
0501EE20,8,EE508,6,AB,Departmental Elective - IV
0501EE20,8,HS441,6,AB,HS Elective
0501EE21,1,CH101,8,CC,CORE
0501EE21,1,CH110,3,AB,CORE
0501EE21,1,EE101,8,BB,CORE
0501EE21,1,HS101,6,BB,CORE
0501EE21,1,MA101,8,BC,CORE
0501EE21,1,ME110,3,AA,CORE
0501EE21,1,ME111,7,AB,CORE
0501EE21,1,PH101,6,BB,CORE
0501EE21,2,CH102,6,BC,CORE
0501EE21,2,CS101,6,BC,CORE
0501EE21,2,CS110,3,BB,CORE
0501EE21,2,EE102,4,AA,CORE
0501EE21,2,MA102,8,BC,CORE
0501EE21,2,ME101,8,AB,CORE
0501EE21,2,PH102,6,BC,CORE
0501EE21,2,PH110,3,BC,CORE
0501EE21,3,CS201,9,CC,CORE
0501EE21,3,EE200,6,BB,CORE
0501EE21,3,EE201,6,BC,CORE
0501EE21,3,EE202,3,AB,CORE
0501EE21,3,EE220,8,BB,CORE
0501EE21,3,HS201,6,CC,HS ELECTIVE
0501EE21,3,MA201,8,AB,CORE
0501EE21,4,EE203,6,BB,CORE
0501EE21,4,EE204,3,AA,CORE
0501EE21,4,EE230,8,BC,CORE
0501EE21,4,EE280,6,AA,CORE
0501EE21,4,EE281,3,BB,CORE
0501EE21,4,HS222,6,BB,HS Elective
0501EE21,4,MA225,8,AB,CORE
0501EE21,4,MA231,6,BB,Elective-Sc.
0501EE21,5,EE310,6,BB,CORE
0501EE21,5,EE311,3,BC,CORE
0501EE21,5,EE320,6,BC,CORE
0501EE21,5,EE331,3,BB,CORE
0501EE21,5,EE350,6,BB,CORE
0501EE21,5,EE370,6,BB,CORE
0501EE21,5,EE371,3,AA,CORE
0501EE21,5,EE380,6,BB,CORE
0501EE21,6,EE304,4,BC,CORE
0501EE21,6,EE321,3,BB,CORE
0501EE21,6,EE322,6,AB,CORE
0501EE21,6,EE340,6,AB,CORE
0501EE21,6,EE351,6,BC,CORE
0501EE21,6,EE360,6,BB,CORE
0501EE21,6,EE361,3,AA,CORE
0501EE21,6,HS331,6,AB,HSS Elective
0501EE21,7,EE400,2,AA,CORE
0501EE21,7,EE410,6,AA,Departmental Elective - II
0501EE21,7,EE430,6,AA,Departmental Elective - I
0501EE21,7,EE480,6,AB,CORE
0501EE21,7,EE481,6,AA,CORE
0501EE21,7,EE482,3,AB,CORE
0501EE21,7,EE498,10,AB,CORE
0501EE21,7,ME481,6,BB,Open Elective - I
0501EE21,8,CE502,6,AB,Open Elective - II
0501EE21,8,EE483,6,AB,Departmental Elective - III
0501EE21,8,EE499,14,AB,CORE
0501EE21,8,EE508,6,AB,Departmental Elective - IV
0501EE21,8,HS441,6,AB,HS Elective
0501EE22,1,CH101,8,BC,CORE
0501EE22,1,CH110,3,AB,CORE
0501EE22,1,EE101,8,AB,CORE
0501EE22,1,HS101,6,CC,CORE
0501EE22,1,MA101,8,BB,CORE
0501EE22,1,ME110,3,AB,CORE
0501EE22,1,ME111,7,BB,CORE
0501EE22,1,PH101,6,BC,CORE
0501EE22,2,CH102,6,BC,CORE
0501EE22,2,CS101,6,BC,CORE
0501EE22,2,CS110,3,BB,CORE
0501EE22,2,EE102,4,BB,CORE
0501EE22,2,MA102,8,AB,CORE
0501EE22,2,ME101,8,BB,CORE
0501EE22,2,PH102,6,BB,CORE
0501EE22,2,PH110,3,AB,CORE
0501EE22,3,CS201,9,BB,CORE
0501EE22,3,EE200,6,BB,CORE
0501EE22,3,EE201,6,BC,CORE
0501EE22,3,EE202,3,BB,CORE
0501EE22,3,EE220,8,BB,CORE
0501EE22,3,HS201,6,BB,HS ELECTIVE
0501EE22,3,MA201,8,AA,CORE
0501EE22,4,EE203,6,F,CORE
0501EE22,4,EE204,3,F,CORE
0501EE22,4,EE230,8,F,CORE
0501EE22,4,EE280,6,F,CORE
0501EE22,4,EE281,3,F,CORE
0501EE22,4,HS202,6,F,HS Elective
0501EE22,4,MA225,8,F,CORE
0501EE22,4,MA251,6,F,Elective-Sc.
0501EE23,1,CH101,8,CC,CORE
0501EE23,1,CH110,3,AB,CORE
0501EE23,1,EE101,8,BB,CORE
0501EE23,1,HS101,6,BC,CORE
0501EE23,1,MA101,8,CC,CORE
0501EE23,1,ME110,3,BB,CORE
0501EE23,1,ME111,7,BC,CORE
0501EE23,1,PH101,6,BC,CORE
0501EE23,2,CH102,6,CC,CORE
0501EE23,2,CS101,6,CC,CORE
0501EE23,2,CS110,3,BC,CORE
0501EE23,2,EE102,4,BB,CORE
0501EE23,2,MA102,8,CC,CORE
0501EE23,2,ME101,8,CD,CORE
0501EE23,2,PH102,6,BC,CORE
0501EE23,2,PH110,3,BB,CORE
0501EE23,3,CS201,9,CC,CORE
0501EE23,3,EE200,6,BC,CORE
0501EE23,3,EE201,6,BC,CORE
0501EE23,3,EE202,3,AB,CORE
0501EE23,3,EE220,8,BC,CORE
0501EE23,3,HS201,6,BB,HS ELECTIVE
0501EE23,3,MA201,8,BC,CORE
0501EE23,4,EE203,6,CD,CORE
0501EE23,4,EE204,3,CD,CORE
0501EE23,4,EE230,8,BC,CORE
0501EE23,4,EE280,6,CD,CORE
0501EE23,4,EE281,3,DD,CORE
0501EE23,4,HS202,6,CC,HS Elective
0501EE23,4,MA225,8,BC,CORE
0501EE23,4,MA251,6,CC,Elective-Sc.
0501EE23,5,EE310,6,BC,CORE
0501EE23,5,EE311,3,BC,CORE
0501EE23,5,EE320,6,CC,CORE
0501EE23,5,EE331,3,BC,CORE
0501EE23,5,EE350,6,CD,CORE
0501EE23,5,EE370,6,CC,CORE
0501EE23,5,EE371,3,CC,CORE
0501EE23,5,EE380,6,CD,CORE
0501EE23,6,EE304,4,BC,CORE
0501EE23,6,EE321,3,BB,CORE
0501EE23,6,EE322,6,CC,CORE
0501EE23,6,EE340,6,CD,CORE
0501EE23,6,EE351,6,CD,CORE
0501EE23,6,EE360,6,CC,CORE
0501EE23,6,EE361,3,BC,CORE
0501EE23,6,HS311,6,CC,HSS Elective
0501EE23,7,EE400,2,BC,CORE
0501EE23,7,EE430,6,BC,Departmental Elective - I
0501EE23,7,EE480,6,CD,CORE
0501EE23,7,EE481,6,DD,CORE
0501EE23,7,EE482,3,CD,CORE
0501EE23,7,EE490,6,BB,Departmental Elective - II
0501EE23,7,EE498,10,BC,CORE
0501EE23,7,PH401,6,BC,Open Elective - I
0501EE23,8,CE442,6,CC,Open Elective - II
0501EE23,8,EE483,6,DD,Departmental Elective - III
0501EE23,8,EE499,14,DD,CORE
0501EE23,8,EE508,6,CD,Departmental Elective - IV
0501EE23,8,HS441,6,BC,HS Elective
0501EE24,1,CH101,8,AB,CORE
0501EE24,1,CH110,3,AA,CORE
0501EE24,1,EE101,8,BB,CORE
0501EE24,1,HS101,6,AB,CORE
0501EE24,1,MA101,8,BB,CORE
0501EE24,1,ME110,3,AB,CORE
0501EE24,1,ME111,7,AB,CORE
0501EE24,1,PH101,6,AB,CORE
0501EE24,2,CH102,6,BB,CORE
0501EE24,2,CS101,6,BC,CORE
0501EE24,2,CS110,3,BC,CORE
0501EE24,2,EE102,4,BB,CORE
0501EE24,2,MA102,8,AB,CORE
0501EE24,2,ME101,8,AB,CORE
0501EE24,2,PH102,6,BB,CORE
0501EE24,2,PH110,3,AB,CORE
0501EE24,3,CS201,9,BC,CORE
0501EE24,3,EE200,6,AB,CORE
0501EE24,3,EE201,6,AB,CORE
0501EE24,3,EE202,3,AA,CORE
0501EE24,3,EE220,8,AB,CORE
0501EE24,3,HS201,6,AA,HS ELECTIVE
0501EE24,3,MA201,8,BB,CORE
0501EE24,4,EE203,6,BB,CORE
0501EE24,4,EE204,3,AB,CORE
0501EE24,4,EE230,8,BC,CORE
0501EE24,4,EE280,6,BB,CORE
0501EE24,4,EE281,3,BB,CORE
0501EE24,4,HS202,6,AB,HS Elective
0501EE24,4,MA225,8,AB,CORE
0501EE24,4,MA231,6,BB,Elective-Sc.
0501EE24,5,EE310,6,AB,CORE
0501EE24,5,EE311,3,AA,CORE
0501EE24,5,EE320,6,AA,CORE
0501EE24,5,EE331,3,AA,CORE
0501EE24,5,EE350,6,AB,CORE
0501EE24,5,EE370,6,AB,CORE
0501EE24,5,EE371,3,AB,CORE
0501EE24,5,EE380,6,BB,CORE
0501EE24,6,EE304,4,BC,CORE
0501EE24,6,EE321,3,AB,CORE
0501EE24,6,EE322,6,BB,CORE
0501EE24,6,EE340,6,BB,CORE
0501EE24,6,EE351,6,CC,CORE
0501EE24,6,EE360,6,AB,CORE
0501EE24,6,EE361,3,AB,CORE
0501EE24,6,HS331,6,AB,HSS Elective
0501EE24,7,EE400,2,BB,CORE
0501EE24,7,EE410,6,AB,Departmental Elective - II
0501EE24,7,EE480,6,AB,CORE
0501EE24,7,EE481,6,AB,CORE
0501EE24,7,EE482,3,AA,CORE
0501EE24,7,EE490,6,AA,Departmental Elective - I
0501EE24,7,EE498,10,AA,CORE
0501EE24,7,PH402,6,BB,Open Elective - I
0501EE24,8,EE483,6,BB,Departmental Elective - III
0501EE24,8,EE499,14,AA,CORE
0501EE24,8,EE508,6,AB,Departmental Elective - IV
0501EE24,8,HS441,6,AB,HS Elective
0501EE24,8,PH403,6,AB,Open Elective - II
0501EE25,1,CH101,8,CC,CORE
0501EE25,1,CH110,3,AB,CORE
0501EE25,1,EE101,8,BB,CORE
0501EE25,1,HS101,6,AB,CORE
0501EE25,1,MA101,8,BB,CORE
0501EE25,1,ME110,3,BB,CORE
0501EE25,1,ME111,7,AB,CORE
0501EE25,1,PH101,6,AB,CORE
0501EE25,2,CH102,6,BC,CORE
0501EE25,2,CS101,6,BB,CORE
0501EE25,2,CS110,3,AB,CORE
0501EE25,2,EE102,4,AB,CORE
0501EE25,2,MA102,8,CD,CORE
0501EE25,2,ME101,8,BB,CORE
0501EE25,2,PH102,6,BB,CORE
0501EE25,2,PH110,3,AB,CORE
0501EE25,3,CS201,9,BB,CORE
0501EE25,3,EE200,6,BB,CORE
0501EE25,3,EE201,6,BC,CORE
0501EE25,3,EE202,3,BB,CORE
0501EE25,3,EE220,8,BB,CORE
0501EE25,3,HS201,6,BB,HS ELECTIVE
0501EE25,3,MA201,8,BB,CORE
0501EE25,4,EE203,6,BB,CORE
0501EE25,4,EE204,3,AA,CORE
0501EE25,4,EE230,8,BB,CORE
0501EE25,4,EE280,6,BB,CORE
0501EE25,4,EE281,3,AB,CORE
0501EE25,4,HS202,6,BB,HS Elective
0501EE25,4,MA225,8,BB,CORE
0501EE25,4,MA251,6,BB,Elective-Sc.
0501EE25,5,EE310,6,AB,CORE
0501EE25,5,EE311,3,BB,CORE
0501EE25,5,EE320,6,AB,CORE
0501EE25,5,EE331,3,AB,CORE
0501EE25,5,EE350,6,BC,CORE
0501EE25,5,EE370,6,BB,CORE
0501EE25,5,EE371,3,CC,CORE
0501EE25,5,EE380,6,CC,CORE
0501EE25,6,EE304,4,BB,CORE
0501EE25,6,EE321,3,BB,CORE
0501EE25,6,EE322,6,CC,CORE
0501EE25,6,EE340,6,CC,CORE
0501EE25,6,EE351,6,CD,CORE
0501EE25,6,EE360,6,CC,CORE
0501EE25,6,EE361,3,BC,CORE
0501EE25,6,HS311,6,AB,HSS Elective
0501EE25,7,EE400,2,BB,CORE
0501EE25,7,EE410,6,BC,Departmental Elective - II
0501EE25,7,EE480,6,CD,CORE
0501EE25,7,EE481,6,DD,CORE
0501EE25,7,EE482,3,BC,CORE
0501EE25,7,EE490,6,BC,Departmental Elective - I
0501EE25,7,EE498,10,BB,CORE
0501EE25,7,MA410,6,CC,Open Elective - I
0501EE25,8,CE442,6,CC,Open Elective - II
0501EE25,8,EE483,6,DD,Departmental Elective - III
0501EE25,8,EE499,14,CD,CORE
0501EE25,8,EE508,6,CC,Departmental Elective - IV
0501EE25,8,HS441,6,BC,HS Elective
0501EE26,1,CH101,8,BC,CORE
0501EE26,1,CH110,3,AA,CORE
0501EE26,1,EE101,8,BB,CORE
0501EE26,1,HS101,6,BC,CORE
0501EE26,1,MA101,8,BC,CORE
0501EE26,1,ME110,3,BB,CORE
0501EE26,1,ME111,7,BB,CORE
0501EE26,1,PH101,6,BC,CORE
0501EE26,2,CH102,6,BC,CORE
0501EE26,2,CS101,6,CC,CORE
0501EE26,2,CS110,3,BB,CORE
0501EE26,2,EE102,4,BB,CORE
0501EE26,2,MA102,8,BC,CORE
0501EE26,2,ME101,8,BC,CORE
0501EE26,2,PH102,6,BB,CORE
0501EE26,2,PH110,3,AB,CORE
0501EE26,3,CS201,9,CD,CORE
0501EE26,3,EE200,6,BB,CORE
0501EE26,3,EE201,6,BB,CORE
0501EE26,3,EE202,3,AB,CORE
0501EE26,3,EE220,8,BB,CORE
0501EE26,3,HS201,6,BC,HS ELECTIVE
0501EE26,3,MA201,8,AA,CORE
0501EE26,4,EE203,6,BB,CORE
0501EE26,4,EE204,3,AB,CORE
0501EE26,4,EE230,8,AB,CORE
0501EE26,4,EE280,6,BB,CORE
0501EE26,4,EE281,3,BC,CORE
0501EE26,4,HS202,6,AB,HS Elective
0501EE26,4,MA225,8,AB,CORE
0501EE26,4,MA251,6,AB,Elective-Sc.
0501EE26,5,EE310,6,BB,CORE
0501EE26,5,EE311,3,BC,CORE
0501EE26,5,EE320,6,AB,CORE
0501EE26,5,EE331,3,BB,CORE
0501EE26,5,EE350,6,BB,CORE
0501EE26,5,EE370,6,AB,CORE
0501EE26,5,EE371,3,AA,CORE
0501EE26,5,EE380,6,BB,CORE
0501EE26,6,EE304,4,AA,CORE
0501EE26,6,EE321,3,AB,CORE
0501EE26,6,EE322,6,AB,CORE
0501EE26,6,EE340,6,BC,CORE
0501EE26,6,EE351,6,CC,CORE
0501EE26,6,EE360,6,AB,CORE
0501EE26,6,EE361,3,BB,CORE
0501EE26,6,HS311,6,BB,HSS Elective
0501EE26,7,EE400,2,AB,CORE
0501EE26,7,EE430,6,AA,Departmental Elective - II
0501EE26,7,EE480,6,BB,CORE
0501EE26,7,EE481,6,AB,CORE
0501EE26,7,EE482,3,AA,CORE
0501EE26,7,EE490,6,AB,Departmental Elective - I
0501EE26,7,EE498,10,BB,CORE
0501EE26,7,MA410,6,BB,Open Elective - I
0501EE26,8,CE502,6,AB,Open Elective - II
0501EE26,8,EE483,6,AB,Departmental Elective - III
0501EE26,8,EE499,14,AA,CORE
0501EE26,8,EE508,6,BB,Departmental Elective - IV
0501EE26,8,HS441,6,AB,HS Elective
0501EE28,1,CH101,8,CD,CORE
0501EE28,1,CH110,3,BB,CORE
0501EE28,1,EE101,8,BC,CORE
0501EE28,1,HS101,6,BB,CORE
0501EE28,1,MA101,8,CC,CORE
0501EE28,1,ME110,3,AB,CORE
0501EE28,1,ME111,7,CC,CORE
0501EE28,1,PH101,6,BC,CORE
0501EE28,2,CH102,6,BC,CORE
0501EE28,2,CS101,6,CC,CORE
0501EE28,2,CS110,3,BC,CORE
0501EE28,2,EE102,4,BB,CORE
0501EE28,2,MA102,8,BB,CORE
0501EE28,2,ME101,8,BB,CORE
0501EE28,2,PH102,6,CC,CORE
0501EE28,2,PH110,3,AB,CORE
0501EE28,3,CS201,9,CC,CORE
0501EE28,3,EE200,6,BB,CORE
0501EE28,3,EE201,6,BC,CORE
0501EE28,3,EE202,3,AB,CORE
0501EE28,3,EE220,8,BC,CORE
0501EE28,3,HS201,6,BC,HS ELECTIVE
0501EE28,3,MA201,8,BB,CORE
0501EE28,4,EE203,6,BC,CORE
0501EE28,4,EE204,3,AA,CORE
0501EE28,4,EE230,8,BB,CORE
0501EE28,4,EE280,6,CC,CORE
0501EE28,4,EE281,3,BB,CORE
0501EE28,4,HS202,6,BC,HS Elective
0501EE28,4,MA225,8,BC,CORE
0501EE28,4,MA251,6,BC,Elective-Sc.
0501EE28,5,EE310,6,AB,CORE
0501EE28,5,EE311,3,AB,CORE
0501EE28,5,EE320,6,BB,CORE
0501EE28,5,EE331,3,BB,CORE
0501EE28,5,EE350,6,BB,CORE
0501EE28,5,EE370,6,AB,CORE
0501EE28,5,EE371,3,AB,CORE
0501EE28,5,EE380,6,CC,CORE
0501EE28,6,EE304,4,AB,CORE
0501EE28,6,EE321,3,AB,CORE
0501EE28,6,EE322,6,BB,CORE
0501EE28,6,EE340,6,BB,CORE
0501EE28,6,EE351,6,CC,CORE
0501EE28,6,EE360,6,BB,CORE
0501EE28,6,EE361,3,AB,CORE
0501EE28,6,HS311,6,BC,HSS Elective
0501EE28,7,EE400,2,AB,CORE
0501EE28,7,EE430,6,BB,Departmental Elective - II
0501EE28,7,EE480,6,AA,CORE
0501EE28,7,EE481,6,AB,CORE
0501EE28,7,EE482,3,AA,CORE
0501EE28,7,EE490,6,BB,Departmental Elective - I
0501EE28,7,EE498,10,AA,CORE
0501EE28,7,PH402,6,AB,Open Elective - I
0501EE28,8,EE483,6,AB,Departmental Elective - III
0501EE28,8,EE499,14,AB,CORE
0501EE28,8,EE508,6,AB,Departmental Elective - IV
0501EE28,8,HS441,6,BB,HS Elective
0501EE28,8,PH403,6,BB,Open Elective - II
0501EE29,1,CH101,8,BC,CORE
0501EE29,1,CH110,3,BB,CORE
0501EE29,1,EE101,8,BC,CORE
0501EE29,1,HS101,6,BB,CORE
0501EE29,1,MA101,8,CD,CORE
0501EE29,1,ME110,3,BC,CORE
0501EE29,1,ME111,7,BC,CORE
0501EE29,1,PH101,6,CC,CORE
0501EE29,2,CH102,6,BC,CORE
0501EE29,2,CS101,6,CC,CORE
0501EE29,2,CS110,3,CC,CORE
0501EE29,2,EE102,4,BC,CORE
0501EE29,2,MA102,8,BB,CORE
0501EE29,2,ME101,8,CC,CORE
0501EE29,2,PH102,6,BC,CORE
0501EE29,2,PH110,3,AB,CORE
0501EE29,3,CS201,9,DD,CORE
0501EE29,3,EE200,6,BB,CORE
0501EE29,3,EE201,6,BC,CORE
0501EE29,3,EE202,3,BC,CORE
0501EE29,3,EE220,8,BB,CORE
0501EE29,3,HS201,6,AB,HS ELECTIVE
0501EE29,3,MA201,8,AA,CORE
0501EE29,4,EE203,6,CC,CORE
0501EE29,4,EE204,3,DD,CORE
0501EE29,4,EE230,8,BB,CORE
0501EE29,4,EE280,6,CD,CORE
0501EE29,4,EE281,3,CC,CORE
0501EE29,4,HS202,6,BC,HS Elective
0501EE29,4,MA225,8,BB,CORE
0501EE29,4,MA231,6,BC,Elective-Sc.
0501EE29,5,EE310,6,CC,CORE
0501EE29,5,EE311,3,BC,CORE
0501EE29,5,EE320,6,CC,CORE
0501EE29,5,EE331,3,BB,CORE
0501EE29,5,EE350,6,CC,CORE
0501EE29,5,EE370,6,BC,CORE
0501EE29,5,EE371,3,BB,CORE
0501EE29,5,EE380,6,CD,CORE
0501EE29,6,EE304,4,CD,CORE
0501EE29,6,EE321,3,BB,CORE
0501EE29,6,EE322,6,CC,CORE
0501EE29,6,EE340,6,CD,CORE
0501EE29,6,EE351,6,CD,CORE
0501EE29,6,EE360,6,BC,CORE
0501EE29,6,EE361,3,CC,CORE
0501EE29,6,HS311,6,CC,HSS Elective
0501EE29,7,EE400,2,CC,CORE
0501EE29,7,EE430,6,BC,Departmental Elective - II
0501EE29,7,EE480,6,CD,CORE
0501EE29,7,EE481,6,CD,CORE
0501EE29,7,EE482,3,BC,CORE
0501EE29,7,EE490,6,BB,Departmental Elective - I
0501EE29,7,EE498,10,BB,CORE
0501EE29,7,PH402,6,BC,Open Elective - I
0501EE29,8,EE483,6,DD,Departmental Elective - III
0501EE29,8,EE499,14,DD,CORE
0501EE29,8,EE508,6,CD,Departmental Elective - IV
0501EE29,8,HS441,6,BC,HS Elective
0501EE29,8,PH403,6,CC,Open Elective - II
0501EE30,1,CH101,8,CD,CORE
0501EE30,1,CH110,3,AA,CORE
0501EE30,1,EE101,8,AA,CORE
0501EE30,1,HS101,6,AA,CORE
0501EE30,1,MA101,8,BC,CORE
0501EE30,1,ME110,3,BB,CORE
0501EE30,1,ME111,7,BB,CORE
0501EE30,1,PH101,6,BB,CORE
0501EE30,2,CH102,6,AB,CORE
0501EE30,2,CS101,6,BC,CORE
0501EE30,2,CS110,3,CC,CORE
0501EE30,2,EE102,4,AA,CORE
0501EE30,2,MA102,8,CC,CORE
0501EE30,2,ME101,8,CC,CORE
0501EE30,2,PH102,6,AB,CORE
0501EE30,2,PH110,3,AA,CORE
0501EE30,3,CS201,9,CC,CORE
0501EE30,3,EE200,6,BB,CORE
0501EE30,3,EE201,6,AB,CORE
0501EE30,3,EE202,3,BB,CORE
0501EE30,3,EE220,8,BB,CORE
0501EE30,3,HS201,6,BB,HS ELECTIVE
0501EE30,3,MA201,8,CD,CORE
0501EE30,4,CH201,6,AA,Elective-Sc.
0501EE30,4,EE203,6,AB,CORE
0501EE30,4,EE204,3,AB,CORE
0501EE30,4,EE230,8,AB,CORE
0501EE30,4,EE280,6,AA,CORE
0501EE30,4,EE281,3,AA,CORE
0501EE30,4,HS202,6,BB,HS Elective
0501EE30,4,MA225,8,BC,CORE
0501EE30,5,EE310,6,BB,CORE
0501EE30,5,EE311,3,AB,CORE
0501EE30,5,EE320,6,AB,CORE
0501EE30,5,EE331,3,AA,CORE
0501EE30,5,EE350,6,AB,CORE
0501EE30,5,EE370,6,BB,CORE
0501EE30,5,EE371,3,AA,CORE
0501EE30,5,EE380,6,AB,CORE
0501EE30,6,EE304,4,CC,CORE
0501EE30,6,EE321,3,BB,CORE
0501EE30,6,EE322,6,BC,CORE
0501EE30,6,EE340,6,CC,CORE
0501EE30,6,EE351,6,CC,CORE
0501EE30,6,EE360,6,BB,CORE
0501EE30,6,EE361,3,BC,CORE
0501EE30,6,HS311,6,AA,HSS Elective
0501EE30,7,EE400,2,BC,CORE
0501EE30,7,EE430,6,AB,Departmental Elective - I
0501EE30,7,EE480,6,BB,CORE
0501EE30,7,EE481,6,BB,CORE
0501EE30,7,EE482,3,BB,CORE
0501EE30,7,EE490,6,AB,Departmental Elective - II
0501EE30,7,EE498,10,AB,CORE
0501EE30,7,PH401,6,AA,Open Elective - I
0501EE30,8,EE483,6,AB,Departmental Elective - III
0501EE30,8,EE499,14,BB,CORE
0501EE30,8,EE508,6,AA,Departmental Elective - IV
0501EE30,8,HS441,6,AB,HS Elective
0501EE30,8,PH403,6,BB,Open Elective - II
0501EE31,1,CH101,8,AB,CORE
0501EE31,1,CH110,3,AB,CORE
0501EE31,1,EE101,8,AB,CORE
0501EE31,1,HS101,6,AB,CORE
0501EE31,1,MA101,8,BB,CORE
0501EE31,1,ME110,3,AB,CORE
0501EE31,1,ME111,7,BC,CORE
0501EE31,1,PH101,6,AB,CORE
0501EE31,2,CH102,6,AB,CORE
0501EE31,2,CS101,6,BC,CORE
0501EE31,2,CS110,3,BB,CORE
0501EE31,2,EE102,4,AA,CORE
0501EE31,2,MA102,8,AB,CORE
0501EE31,2,ME101,8,BB,CORE
0501EE31,2,PH102,6,BB,CORE
0501EE31,2,PH110,3,AA,CORE
0501EE31,3,CS201,9,AB,CORE
0501EE31,3,EE200,6,AB,CORE
0501EE31,3,EE201,6,BB,CORE
0501EE31,3,EE202,3,AA,CORE
0501EE31,3,EE220,8,AB,CORE
0501EE31,3,HS201,6,AB,HS ELECTIVE
0501EE31,3,MA201,8,BB,CORE
0501EE31,4,EE203,6,BB,CORE
0501EE31,4,EE204,3,AB,CORE
0501EE31,4,EE230,8,BB,CORE
0501EE31,4,EE280,6,BB,CORE
0501EE31,4,EE281,3,AB,CORE
0501EE31,4,HS202,6,BB,HS Elective
0501EE31,4,MA225,8,BC,CORE
0501EE31,4,MA231,6,BB,Elective-Sc.
0501EE31,5,EE310,6,BB,CORE
0501EE31,5,EE311,3,AB,CORE
0501EE31,5,EE320,6,AA,CORE
0501EE31,5,EE331,3,AA,CORE
0501EE31,5,EE350,6,AA,CORE
0501EE31,5,EE370,6,BB,CORE
0501EE31,5,EE371,3,AA,CORE
0501EE31,5,EE380,6,BC,CORE
0501EE31,6,EE304,4,AB,CORE
0501EE31,6,EE321,3,AB,CORE
0501EE31,6,EE322,6,BC,CORE
0501EE31,6,EE340,6,BB,CORE
0501EE31,6,EE351,6,CC,CORE
0501EE31,6,EE360,6,AB,CORE
0501EE31,6,EE361,3,AB,CORE
0501EE31,6,HS331,6,BB,HSS Elective
0501EE31,7,EE400,2,AB,CORE
0501EE31,7,EE410,6,BB,Departmental Elective - II
0501EE31,7,EE430,6,AA,Departmental Elective - I
0501EE31,7,EE480,6,BB,CORE
0501EE31,7,EE481,6,BB,CORE
0501EE31,7,EE482,3,AA,CORE
0501EE31,7,EE498,10,AA,CORE
0501EE31,7,PH402,6,AB,Open Elective - I
0501EE31,8,EE483,6,BC,Departmental Elective - III
0501EE31,8,EE499,14,AA,CORE
0501EE31,8,EE508,6,BB,Departmental Elective - IV
0501EE31,8,HS441,6,BB,HS Elective
0501EE31,8,PH403,6,BB,Open Elective - II
0501EE32,1,CH101,8,BB,CORE
0501EE32,1,CH110,3,AA,CORE
0501EE32,1,EE101,8,BB,CORE
0501EE32,1,HS101,6,BB,CORE
0501EE32,1,MA101,8,BC,CORE
0501EE32,1,ME110,3,BB,CORE
0501EE32,1,ME111,7,BC,CORE
0501EE32,1,PH101,6,BB,CORE
