rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type,slot
2111CS23,1,1,CS544,NULL,NULL,NULL,NULL,Department Elective - III,NULL
2111CS23,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CS23,1,1,MA501,NULL,NULL,NULL,NULL,CORE,NULL
2021EE22,3,3,EE563,NULL,NULL,NULL,NULL,CREDIT,NULL
2121PH22,1,1,PH609,NULL,NULL,NULL,NULL,CREDIT,NULL
2121PH22,1,1,PH704,NULL,NULL,NULL,NULL,CREDIT,NULL
2012MA09,3,3,MA527,NULL,NULL,NULL,NULL,Elective - II,NULL
2111ME13,1,1,ME525,NULL,NULL,NULL,NULL,CORE,NULL
2111ME13,1,1,ME531,NULL,NULL,NULL,NULL,CORE,NULL
2121ME28,1,1,ME525,NULL,NULL,NULL,NULL,CREDIT,NULL
1801ME48,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME62,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME49,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CE19,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801EE36,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE10,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME52,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801EE47,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE52,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE37,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE27,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE03,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE18,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME51,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME38,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801EE34,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE02,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME21,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CB15,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801EE19,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE04,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME45,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801EE33,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CS17,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE60,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
2111CE15,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE15,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE15,1,1,CE549,NULL,NULL,NULL,NULL,Department Elective - I,NULL
2111CE15,1,1,CE547,NULL,NULL,NULL,NULL,Department Elective - III,NULL
2111CE15,1,1,CE545,NULL,NULL,NULL,NULL,Department Elective - II,NULL
2111CE15,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE15,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2111CE16,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE16,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE16,1,1,CE549,NULL,NULL,NULL,NULL,Department Elective - I,NULL
2111CE16,1,1,CE547,NULL,NULL,NULL,NULL,Department Elective - III,NULL
2111CE16,1,1,CE543,NULL,NULL,NULL,NULL,Department Elective - II,NULL
2111CE16,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE16,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
1901CE20,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1801ME52,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CB17,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CB04,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CB22,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME32,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CS57,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CB23,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CB01,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801EE44,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE17,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME47,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801ME47,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME62,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801ME60,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801CS49,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME49,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801ME45,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801ME43,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1901CE09,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1801ME43,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CB21,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME36,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME51,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801EE30,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE56,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CS55,7,7,HS552,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CS24,7,7,HS552,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME63,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1801EE39,7,7,HS531,NULL,NULL,NULL,NULL,Open Elective,NULL
1801ME48,7,7,ME501,NULL,NULL,NULL,NULL,Department Elective - I,NULL
1801CS48,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801EE41,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective,NULL
1801CE10,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
2121CB11,2,2,CB503,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CB14,1,1,CB503,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CB15,1,1,CB503,NULL,NULL,NULL,NULL,CREDIT,NULL
2111MM02,1,1,CB503,NULL,NULL,NULL,NULL,Department Elective - II,NULL
2111MM03,1,1,CB503,NULL,NULL,NULL,NULL,Department Elective - II,NULL
2121CB15,1,1,CB501,NULL,NULL,NULL,NULL,CREDIT,NULL
1901MM37,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
1801ME44,7,7,ME537,NULL,NULL,NULL,NULL,Department Elective - II,NULL
1901MM22,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001CE29,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE29,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE29,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE29,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE29,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE29,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE29,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2111CE17,1,1,CE505,NULL,NULL,NULL,NULL,CORE,NULL
2111CE17,1,1,CE507,NULL,NULL,NULL,NULL,CORE,NULL
2111CE17,1,1,CE547,NULL,NULL,NULL,NULL,Department Elective - III,NULL
2111CE17,1,1,CE517,NULL,NULL,NULL,NULL,Department Elective - I,NULL
2111CE17,1,1,CE545,NULL,NULL,NULL,NULL,Department Elective - II,NULL
2111CE17,1,1,CE595,NULL,NULL,NULL,NULL,CORE,NULL
2111CE17,1,1,HS513,NULL,NULL,NULL,NULL,CORE,NULL
2121CH14,1,1,PH601,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CH09,1,1,CB501,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CH09,1,1,CH601,NULL,NULL,NULL,NULL,CREDIT,NULL
2121CH09,1,1,CH605,NULL,NULL,NULL,NULL,CREDIT,NULL
2001CE19,3,3,CE203,NULL,NULL,NULL,NULL,CORE,NULL
2001CE19,3,3,CE211,NULL,NULL,NULL,NULL,CORE,NULL
2001CE19,3,3,CE213,NULL,NULL,NULL,NULL,CORE,NULL
2001CE19,3,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
2001CE19,3,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
2001CE19,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CE19,3,3,HS221,NULL,NULL,NULL,NULL,HSS Elective - I,NULL
2001CE27,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS32,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM01,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE61,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE08,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME36,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS55,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE33,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB36,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS03,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS38,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME15,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS69,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM13,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS63,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS52,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME25,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS13,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS30,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS64,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS31,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS45,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS76,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS05,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS86,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE66,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE03,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS83,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS54,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS17,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS33,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS12,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME16,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS79,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS24,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS37,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE55,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE85,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE92,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME51,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS41,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS58,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE59,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME70,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE59,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE80,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE45,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE77,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS04,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE43,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM28,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS10,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME41,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS36,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE94,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE53,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE60,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS51,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS16,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM29,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE87,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE67,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM23,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS72,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS84,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS44,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE33,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS22,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB54,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME39,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM14,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE93,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS21,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE13,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE90,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS14,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB58,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS43,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME21,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME19,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE82,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE43,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS28,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS53,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE37,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME47,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE09,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE40,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS89,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE38,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE60,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE21,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME82,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE84,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME60,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS80,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE73,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE83,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS11,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE22,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM05,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME58,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME67,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS59,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE41,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB38,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME76,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS18,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB22,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS82,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE89,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB46,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE57,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME59,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE01,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS40,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS07,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB55,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE88,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM16,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE34,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE12,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM21,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE15,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE22,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB62,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB29,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME48,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE65,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS66,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE06,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM33,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS23,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE39,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB31,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM08,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME77,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS56,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS75,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE81,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE67,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME30,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS09,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM09,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS27,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS74,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB60,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE26,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME71,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM32,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE44,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE52,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB10,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS71,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE28,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS85,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE39,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME85,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB61,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE12,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE48,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM25,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE34,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME34,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB47,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME69,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS34,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE27,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE47,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE62,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE14,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM27,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE51,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB48,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS46,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE49,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE23,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME17,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE29,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM26,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE30,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE46,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS39,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE41,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB64,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE07,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME08,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE66,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME80,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE68,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE10,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE58,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB05,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE29,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS77,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS29,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE51,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE13,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS50,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB57,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME57,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS87,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE35,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE09,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE14,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB33,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME37,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE25,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE37,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE38,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS78,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE65,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB06,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME56,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE64,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE79,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME43,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME05,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE30,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE23,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME23,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS06,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS47,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME01,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE04,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME04,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE53,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME62,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB21,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB19,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE32,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE69,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS70,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM35,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE07,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB27,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB43,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME27,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME31,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME53,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME84,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CS42,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
